Raf,Mek,PLCg,PIP2,PIP3,Erk,Akt,PKA,PKC,p38,JNK,experiment,label
55.2,27.4,55.7,131.0,31.1,10.2,20.7,375.0,8.66,23.3,26.9,7,4
84.3,23.1,3.31,311.0,25.5,4.87,10.4,244.0,10.1,29.4,57.8,7,4
135.0,198.0,5.38,120.0,13.7,9.73,23.1,519.0,10.1,26.9,13.9,7,4
25.3,17.5,6.15,126.0,23.7,6.98,18.8,56.7,8.28,14.7,10.2,7,4
42.6,23.3,16.4,40.0,1.75,6.55,10.5,610.0,11.9,25.9,45.7,7,4
71.0,40.7,13.0,157.0,40.3,5.19,11.4,1.0,2.76,21.1,74.3,7,4
62.6,26.4,9.22,15.8,61.5,6.26,9.91,311.0,2.97,17.3,124.0,7,4
51.4,25.5,7.64,77.7,23.1,14.2,22.9,311.0,27.6,44.9,16.4,7,4
63.8,24.6,22.5,12.7,20.7,14.9,26.9,655.0,7.04,23.5,91.4,7,4
73.7,34.9,19.3,85.1,47.4,8.98,20.7,538.0,24.1,30.5,17.0,7,4
46.6,19.3,13.5,37.5,123.0,9.06,14.1,717.0,2.57,20.2,106.0,7,4
45.7,14.9,5.88,14.6,25.0,21.5,36.2,445.0,6.67,15.4,49.6,7,4
86.6,36.5,1.0,461.0,36.8,42.2,54.7,227.0,5.88,13.8,42.6,7,4
30.5,23.1,6.26,157.0,9.91,8.66,20.9,237.0,23.5,36.2,5.33,7,4
35.2,9.14,17.2,12.4,3.62,18.8,34.0,784.0,20.0,39.6,15.1,7,4
211.0,88.2,5.88,205.0,17.9,26.4,34.0,305.0,14.9,41.0,11.8,7,4
43.7,21.5,10.5,29.7,26.2,11.4,19.5,422.0,11.7,39.6,9.22,7,4
19.5,13.8,19.3,14.1,1.27,5.23,33.7,1046.0,32.2,75.0,42.6,7,4
118.0,64.4,35.5,100.0,121.0,21.7,36.2,922.0,1.24,34.0,1.0,7,4
64.4,24.8,91.4,188.0,50.5,1.96,13.8,523.0,4.26,22.5,122.0,7,4
43.7,26.7,49.6,59.9,11.7,11.8,41.4,3523.0,39.6,83.5,72.3,7,4
81.3,39.6,18.6,21.7,4.45,5.47,18.1,67.9,3.28,14.3,70.4,7,4
58.8,28.1,18.9,38.9,43.7,4.96,17.8,562.0,26.9,57.3,20.9,7,4
21.7,18.6,11.1,19.5,12.7,19.6,34.0,305.0,17.6,30.0,12.2,7,4
62.1,27.1,2.62,178.0,28.1,58.3,89.0,1526.0,34.3,63.8,20.9,7,4
24.6,25.5,10.6,18.1,1.31,2.17,31.9,3.02,12.7,30.5,20.5,7,4
6.1,21.3,1.89,196.0,40.3,53.3,93.1,1197.0,20.2,29.7,2.37,7,4
154.0,86.6,34.0,337.0,160.0,25.5,47.4,1486.0,3.28,35.2,231.0,7,4
73.7,34.9,24.4,331.0,70.4,3.96,10.8,426.0,7.57,27.4,20.4,7,4
70.4,37.5,6.55,8.66,6.67,12.3,13.5,300.0,21.7,50.5,12.1,7,4
77.0,26.4,17.8,14.2,13.9,34.0,53.3,491.0,6.44,13.8,10.4,7,4
11.8,22.5,5.73,8.98,12.6,7.1,20.5,947.0,18.3,33.7,20.5,7,4
18.1,22.7,4.07,163.0,12.2,14.1,28.4,610.0,7.3,10.7,4.18,7,4
32.5,25.7,6.55,264.0,61.0,9.22,14.6,523.0,23.1,39.2,18.8,7,4
49.6,46.1,9.06,47.8,25.0,7.37,16.5,441.0,10.1,13.6,6.21,7,4
41.8,23.9,4.53,14.5,32.2,12.3,24.1,441.0,17.9,29.2,12.4,7,4
20.5,32.5,10.1,55.7,18.8,3.68,24.6,311.0,2.25,18.8,68.5,7,4
58.8,17.5,13.6,23.9,2.25,6.15,12.4,264.0,3.02,22.9,85.1,7,4
41.4,26.4,44.9,110.0,24.6,3.72,3.16,667.0,3.08,11.2,51.4,7,4
34.9,16.5,4.33,72.3,25.9,39.6,70.4,1230.0,12.6,30.5,42.2,7,4
20.0,19.1,10.2,14.3,16.7,21.1,19.6,325.0,21.7,38.9,20.5,7,4
179.0,27.9,6.49,10.2,7.91,7.77,10.3,626.0,15.8,22.7,17.0,7,4
51.9,30.2,8.74,96.5,25.3,6.92,15.0,483.0,10.1,28.6,27.4,7,4
92.2,69.8,13.9,17.9,12.9,17.2,27.6,491.0,15.7,34.9,17.9,7,4
48.3,15.7,10.1,87.4,11.0,28.1,49.1,552.0,25.9,46.6,16.8,7,4
85.1,27.9,17.2,437.0,107.0,16.3,27.9,621.0,22.3,39.2,27.9,7,4
36.5,19.8,6.38,14.7,24.8,44.1,183.0,1208.0,7.64,27.9,111.0,7,4
73.7,27.6,11.3,25.7,26.7,18.1,28.9,233.0,4.29,27.6,125.0,7,4
19.3,27.4,13.7,131.0,51.4,11.4,18.1,673.0,5.47,10.4,21.5,7,4
28.9,21.7,11.7,71.0,21.3,13.3,21.5,947.0,27.9,44.5,9.82,7,4
50.9,120.0,27.4,37.5,20.2,20.4,39.2,466.0,7.37,17.2,27.4,7,4
73.0,28.6,14.1,23.3,3.43,379.0,730.0,3854.0,14.9,33.7,16.5,7,4
62.1,27.1,11.9,21.3,8.9,7.17,33.4,1027.0,5.14,8.74,67.9,7,4
34.9,24.8,111.0,221.0,28.6,43.7,71.0,1747.0,22.7,49.1,15.7,7,4
66.1,63.8,9.91,88.2,25.7,6.49,17.9,730.0,18.3,37.9,8.51,7,4
26.9,17.3,6.92,17.9,18.3,6.79,17.3,717.0,26.7,41.4,30.5,7,4
78.4,21.1,8.43,32.2,40.3,5.78,17.9,213.0,10.5,23.7,11.2,7,4
37.5,31.1,16.3,17.5,5.99,5.33,11.0,328.0,21.7,34.6,11.9,7,4
55.2,10.8,6.1,8.06,18.6,12.7,49.1,1252.0,28.9,47.0,24.8,7,4
55.7,24.8,9.31,114.0,15.4,10.2,17.2,414.0,17.2,32.5,13.1,7,4
49.1,18.4,14.6,23.7,6.49,4.7,12.7,136.0,3.92,25.0,127.0,7,4
61.5,21.1,11.0,13.6,33.7,5.57,45.3,1197.0,17.8,35.9,15.5,7,4
3.37,11.7,21.1,54.7,5.52,21.7,27.1,1104.0,12.6,36.8,105.0,7,4
181.0,93.9,8.74,147.0,19.3,18.8,18.6,355.0,7.57,15.7,73.0,7,4
16.0,25.7,16.1,82.0,14.5,4.83,12.5,319.0,28.6,47.4,8.13,7,4
27.1,41.8,13.3,18.1,15.8,7.43,16.5,562.0,30.5,48.3,20.5,7,4
131.0,72.3,9.47,17.5,22.5,9.31,15.1,533.0,9.39,32.8,178.0,7,4
65.5,31.1,15.1,17.2,2.64,21.9,29.7,547.0,26.7,44.5,17.3,7,4
6.61,18.8,1.14,141.0,12.3,22.5,22.7,437.0,18.4,23.1,10.5,7,4
27.6,18.6,17.6,13.2,15.7,18.8,37.5,505.0,6.1,21.7,21.7,7,4
71.0,38.9,5.62,7.37,5.73,8.66,19.3,939.0,12.7,30.2,15.0,7,4
98.2,36.8,13.9,31.1,47.4,18.6,27.6,346.0,17.5,35.5,19.6,7,4
50.5,23.5,7.77,10.6,41.8,9.56,19.6,644.0,24.1,53.8,15.7,7,4
112.0,47.8,2.84,193.0,39.6,4.26,14.6,828.0,10.1,18.8,70.4,7,4
83.5,54.2,13.1,21.1,8.2,23.5,36.5,426.0,24.1,48.3,24.6,7,4
33.4,24.6,3.34,17.8,6.79,8.66,12.9,1037.0,28.4,38.2,23.3,7,4
106.0,47.8,6.61,11.1,42.9,103.0,255.0,1981.0,28.9,44.5,21.9,7,4
25.3,40.0,13.8,17.6,7.57,9.31,17.5,813.0,6.85,15.7,4.14,7,4
10.8,19.5,12.5,107.0,18.1,3.68,13.8,723.0,10.7,16.7,50.9,7,4
3.16,4.26,12.1,73.0,26.9,160.0,207.0,1275.0,9.39,23.5,26.7,7,4
79.9,34.0,8.74,22.3,73.7,13.9,23.7,496.0,21.9,48.3,11.8,7,4
93.1,44.9,9.65,28.4,16.0,17.3,23.5,615.0,23.7,44.9,8.28,7,4
37.5,18.3,15.3,16.1,10.3,3.62,19.3,1208.0,24.8,43.3,30.0,7,4
35.9,16.1,10.6,8.35,11.2,22.9,33.1,154.0,21.5,40.3,14.3,7,4
107.0,30.0,8.66,38.2,9.82,6.26,8.13,466.0,5.88,27.6,155.0,7,4
102.0,32.5,5.78,297.0,29.4,2.46,13.1,41.0,15.3,24.6,19.3,7,4
32.8,26.7,15.1,29.4,9.39,45.7,63.8,1144.0,16.0,28.4,9.82,7,4
100.0,27.1,8.13,94.7,22.7,4.41,14.7,257.0,12.9,32.5,49.1,7,4
90.6,58.3,4.41,132.0,13.6,16.4,68.5,3854.0,26.7,71.0,39.6,7,4
100.0,25.7,1.0,241.0,33.7,19.5,29.4,552.0,24.1,47.0,27.9,7,4
75.7,29.7,9.31,151.0,32.8,14.1,49.1,547.0,20.9,40.3,11.4,7,4
53.8,20.7,13.8,82.8,31.3,3.08,12.7,375.0,18.9,30.8,7.04,7,4
90.6,44.5,5.14,11.7,51.4,18.3,27.9,325.0,45.7,67.3,26.4,7,4
69.8,47.4,18.8,135.0,23.7,8.06,36.8,1778.0,9.91,24.4,16.8,7,4
193.0,61.0,28.9,74.3,35.2,27.1,40.7,259.0,40.3,53.8,11.3,7,4
85.8,22.3,7.23,104.0,26.9,23.5,38.5,509.0,30.5,58.3,35.5,7,4
67.9,14.9,10.7,41.0,20.0,34.3,50.9,337.0,19.3,34.6,22.1,7,4
19.1,9.82,2.21,5.0,12.5,3.72,20.2,1731.0,2.59,30.8,141.0,7,4
16.1,15.3,31.9,50.9,32.2,20.9,33.1,349.0,25.3,47.0,24.4,7,4
95.6,28.9,1.84,14.5,49.6,22.7,55.7,906.0,7.43,28.9,124.0,7,4
49.1,21.3,4.91,89.8,21.7,2.62,17.9,947.0,9.73,47.0,264.0,7,4
18.9,26.2,10.7,155.0,23.1,12.5,27.1,567.0,15.7,25.9,37.5,7,4
74.3,36.5,20.9,9.06,6.21,2.48,13.7,491.0,4.74,16.4,71.7,7,4
25.7,24.6,10.6,35.9,10.0,15.1,35.5,698.0,37.2,53.3,16.4,7,4
61.0,31.1,7.91,7.64,35.9,15.7,28.9,610.0,24.4,39.6,16.8,7,4
27.1,16.4,12.2,135.0,22.5,8.2,19.8,757.0,17.5,43.7,2.31,7,4
151.0,48.7,10.8,29.7,64.9,5.88,21.5,685.0,1.0,86.6,3.05,7,4
179.0,77.0,11.1,207.0,45.3,4.14,8.28,133.0,12.7,19.3,36.5,7,4
154.0,136.0,24.6,26.4,4.78,2.21,12.7,509.0,23.7,31.3,8.82,7,4
73.7,36.2,27.9,157.0,61.0,12.9,16.0,237.0,5.28,18.4,66.7,7,4
95.6,42.9,9.65,74.3,45.3,13.0,70.4,1811.0,24.1,50.5,16.3,7,4
55.2,51.4,17.6,18.3,16.7,17.5,19.5,319.0,1.84,12.6,67.9,7,4
36.5,10.5,10.5,19.5,9.91,15.7,26.4,400.0,3.92,17.0,55.7,7,4
30.5,15.7,4.57,18.9,32.5,11.9,12.9,655.0,5.73,9.91,59.4,7,4
158.0,37.2,16.7,20.9,4.66,14.7,17.6,375.0,15.4,22.5,20.4,7,4
49.6,31.9,39.2,246.0,69.2,7.3,16.5,457.0,12.2,15.8,6.73,7,4
89.8,35.9,15.4,51.9,14.2,25.7,56.2,1165.0,17.3,22.3,6.92,7,4
35.9,18.1,10.2,17.9,23.1,40.7,70.4,1596.0,9.31,20.4,2.41,7,4
67.9,28.9,15.0,16.8,12.6,6.92,18.8,890.0,7.99,19.6,85.1,7,4
89.0,31.6,15.3,41.4,73.7,42.2,52.8,379.0,20.2,50.9,29.7,7,4
57.8,21.7,4.18,64.4,9.39,5.14,69.2,1322.0,32.8,56.2,11.9,7,4
85.1,38.2,17.2,19.8,3.08,12.2,32.8,890.0,4.37,24.4,86.6,7,4
24.8,21.5,3.28,173.0,10.1,37.5,56.7,698.0,21.3,35.2,11.7,7,4
63.8,19.6,14.7,36.2,46.1,11.1,51.4,1334.0,8.82,11.1,41.8,7,4
78.4,33.1,19.3,25.9,3.89,17.6,21.5,418.0,26.2,55.7,19.3,7,4
73.7,32.8,2.23,17.8,16.3,31.1,44.9,267.0,27.9,47.0,24.6,7,4
117.0,40.3,11.2,137.0,20.7,23.3,35.2,649.0,9.14,12.1,69.2,7,4
117.0,78.4,11.3,11.4,6.21,1.64,6.55,673.0,2.92,22.7,47.4,7,4
34.3,20.5,5.94,52.3,18.9,6.92,18.1,538.0,61.0,91.4,8.35,7,4
179.0,34.6,11.1,14.3,1.0,61.0,175.0,1499.0,4.22,20.5,117.0,7,4
106.0,39.2,2.74,155.0,7.37,17.0,34.6,557.0,27.4,55.7,46.6,7,4
39.2,17.8,5.67,205.0,64.4,14.7,31.1,340.0,26.2,54.2,69.8,7,4
71.7,25.7,16.0,12.4,19.1,24.4,27.9,274.0,3.79,23.3,85.1,7,4
13.9,21.1,15.8,35.9,16.5,11.7,15.0,1322.0,13.0,23.7,13.1,7,4
91.4,80.6,6.49,67.3,18.4,8.58,10.3,466.0,2.92,21.7,110.0,7,4
50.5,13.6,12.2,15.3,21.9,20.5,26.9,365.0,23.3,44.1,19.8,7,4
34.0,15.7,12.0,81.3,27.9,15.0,30.2,500.0,5.23,14.5,74.3,7,4
48.7,19.5,25.7,14.5,4.87,22.1,34.6,414.0,30.5,53.8,14.6,7,4
84.3,34.6,10.0,15.3,12.9,7.77,22.5,375.0,34.3,53.3,21.7,7,4
44.5,18.1,18.8,41.8,20.4,18.1,22.1,466.0,23.9,40.3,21.1,7,4
31.3,21.3,10.3,33.1,81.3,16.1,23.5,588.0,21.3,41.8,21.3,7,4
79.1,59.4,24.4,34.9,3.46,22.5,42.2,422.0,23.3,34.6,14.3,7,4
42.6,21.7,11.7,40.3,2.74,10.5,25.0,610.0,8.06,35.5,99.1,7,4
51.4,38.9,13.3,15.7,6.38,17.8,29.2,621.0,1.65,16.5,86.6,7,4
63.8,51.4,9.06,13.3,8.2,14.9,24.6,523.0,26.2,40.7,18.8,7,4
14.2,18.4,18.8,64.9,23.3,9.39,21.9,757.0,31.6,47.8,15.1,7,4
42.9,20.4,37.2,117.0,83.5,13.8,21.9,578.0,13.1,33.4,172.0,7,4
26.4,17.2,9.82,164.0,30.8,5.67,16.0,1219.0,4.96,19.1,86.6,7,4
6.21,4.87,49.1,66.1,21.1,6.55,16.8,914.0,18.4,30.2,9.91,7,4
31.6,20.7,13.7,16.3,4.53,19.5,30.8,449.0,33.4,44.9,13.3,7,4
78.4,25.7,12.5,28.4,49.1,24.1,31.3,346.0,8.98,24.6,9.82,7,4
30.0,9.31,18.6,19.3,13.5,8.13,33.1,466.0,6.26,34.0,107.0,7,4
50.5,18.8,16.8,23.9,16.4,25.0,23.9,227.0,2.27,11.5,97.3,7,4
23.9,20.0,8.51,99.1,18.3,5.28,20.2,813.0,13.2,32.5,19.6,7,4
73.7,23.3,16.0,33.1,49.6,4.33,6.55,106.0,3.37,41.4,119.0,7,4
11.0,14.7,15.8,42.9,18.3,16.0,33.4,362.0,37.9,56.7,45.3,7,4
65.5,25.3,12.3,145.0,19.8,4.03,14.3,914.0,4.57,22.5,77.7,7,4
21.7,8.2,9.31,17.5,63.2,7.43,15.7,429.0,7.3,17.6,58.8,7,4
63.8,18.4,7.04,143.0,23.7,49.6,65.5,1433.0,2.33,16.4,60.4,7,4
104.0,60.4,2.11,173.0,14.7,11.8,15.1,410.0,26.4,50.9,19.5,7,4
25.7,18.4,8.06,22.1,44.5,17.2,26.2,284.0,28.1,44.5,23.1,7,4
17.3,21.7,35.2,37.5,22.3,8.28,11.1,533.0,2.74,13.3,97.3,7,4
8.43,36.8,24.1,22.9,9.39,14.7,20.4,685.0,12.5,15.1,5.09,7,4
57.8,16.5,11.2,83.5,11.8,31.3,44.1,1794.0,18.1,35.5,11.7,7,4
91.4,104.0,38.9,70.4,26.2,33.7,62.6,956.0,11.4,23.7,10.7,7,4
79.9,36.5,8.13,93.9,8.43,9.91,16.7,644.0,20.0,39.2,7.3,7,4
81.3,32.5,7.64,35.9,3.65,9.22,17.5,400.0,47.0,70.4,27.6,7,4
107.0,30.5,1.95,9.47,7.91,54.7,82.0,1459.0,23.5,42.9,13.1,7,4
99.1,36.2,16.7,17.9,17.5,1.63,21.5,956.0,31.3,52.3,22.5,7,4
93.9,45.3,4.91,23.1,10.6,12.1,7.99,692.0,8.35,21.7,82.8,7,4
38.9,18.4,13.7,14.9,10.5,8.58,23.3,410.0,6.44,12.0,80.6,7,4
78.4,20.9,9.56,17.0,45.7,16.8,24.6,528.0,26.2,44.5,7.04,7,4
33.1,26.4,15.1,11.0,15.1,18.6,27.9,828.0,21.5,37.2,10.6,7,4
60.4,22.5,12.5,31.9,2.05,20.9,34.3,519.0,6.61,12.1,64.4,7,4
70.4,23.1,6.15,331.0,49.6,34.9,70.4,1310.0,16.1,33.1,13.2,7,4
51.9,29.4,61.0,121.0,79.9,9.82,27.9,1275.0,10.6,24.4,5.47,7,4
93.9,27.4,5.52,16.5,26.2,10.6,14.3,204.0,5.47,19.1,109.0,7,4
93.9,30.2,1.88,422.0,25.7,3.92,16.5,717.0,1.0,115.0,7.43,7,4
33.1,9.31,14.9,12.6,7.84,17.2,75.7,2571.0,15.3,36.8,19.3,7,4
37.9,19.6,1.0,184.0,24.8,19.3,30.8,588.0,20.4,28.6,26.2,7,4
45.3,27.9,5.62,87.4,15.4,4.26,19.1,866.0,20.4,38.9,26.4,7,4
105.0,80.6,18.4,8.98,7.5,16.3,26.2,414.0,11.0,13.2,10.5,7,4
75.0,31.9,11.7,93.1,16.0,3.22,15.4,95.6,11.8,33.1,42.2,7,4
98.2,21.5,7.43,75.0,20.5,6.92,10.8,496.0,27.9,48.7,16.7,7,4
78.4,24.8,5.88,163.0,26.9,13.0,25.0,638.0,27.1,44.9,13.6,7,4
147.0,31.1,17.3,19.1,11.5,11.7,23.3,599.0,36.5,57.3,14.2,7,4
14.5,13.0,7.04,17.9,1.68,9.22,22.7,445.0,16.0,35.5,10.6,7,4
121.0,33.7,4.14,90.6,29.4,6.26,7.04,181.0,8.74,24.6,90.6,7,4
89.8,32.8,8.2,36.8,35.2,12.9,26.7,717.0,2.17,11.7,24.8,7,4
31.3,13.1,9.22,101.0,12.4,6.73,13.6,422.0,19.6,33.1,10.0,7,4
27.9,17.8,9.31,112.0,12.5,4.7,8.98,198.0,26.2,50.5,15.1,7,4
59.9,16.4,29.7,71.7,119.0,12.7,15.7,429.0,17.6,37.9,21.1,7,4
44.5,20.7,24.1,186.0,45.7,13.6,29.7,461.0,15.7,36.2,12.4,7,4
85.1,22.9,48.7,69.2,12.2,11.1,23.3,649.0,21.3,58.3,10.6,7,4
191.0,84.3,13.8,207.0,38.2,6.61,37.2,1322.0,3.28,3.96,2.25,7,4
106.0,22.9,2.59,83.5,27.4,29.7,38.9,396.0,11.2,20.5,9.56,7,4
40.3,19.6,6.73,311.0,92.2,5.38,9.56,588.0,16.0,38.5,11.2,7,4
55.7,49.6,4.26,12.5,33.4,3.89,14.6,9.73,17.2,45.7,95.6,7,4
45.3,29.2,4.33,14.5,6.38,8.43,20.9,533.0,78.4,127.0,16.7,7,4
108.0,79.9,42.6,77.0,8.98,34.9,61.5,1197.0,6.79,14.1,58.3,7,4
108.0,51.4,10.8,54.2,20.0,25.0,32.8,259.0,6.73,12.1,34.9,7,4
59.9,19.1,8.2,149.0,29.7,12.3,20.5,552.0,13.8,31.3,16.1,7,4
69.8,22.3,13.5,418.0,87.4,6.44,46.6,259.0,19.5,39.6,15.8,7,4
85.1,27.6,2.35,9.56,21.9,10.2,25.7,514.0,20.2,50.9,9.47,7,4
120.0,48.3,13.9,10.6,11.3,6.67,25.3,429.0,3.75,45.3,233.0,7,4
151.0,44.5,5.62,142.0,13.0,6.38,11.7,259.0,14.5,37.5,12.0,7,4
120.0,99.1,7.1,135.0,28.1,7.43,20.7,638.0,5.83,27.4,136.0,7,4
131.0,115.0,10.3,58.8,10.5,21.9,34.0,478.0,8.35,22.3,10.2,7,4
133.0,57.3,10.3,15.1,1.13,5.78,40.0,626.0,6.79,12.4,37.9,7,4
106.0,35.5,15.0,18.6,9.56,8.2,20.7,679.0,24.4,47.0,13.2,7,4
22.9,17.9,35.2,63.2,23.5,7.37,11.1,523.0,35.9,58.3,13.8,7,4
35.9,16.8,17.3,198.0,33.1,17.3,35.2,294.0,1.51,9.22,72.3,7,4
47.0,44.9,11.1,13.9,37.9,24.8,20.0,547.0,18.3,44.5,17.8,7,4
38.9,26.9,11.0,68.5,17.5,18.9,25.5,418.0,40.0,62.6,22.3,7,4
54.7,28.4,12.7,53.3,85.1,38.2,57.3,882.0,28.9,46.6,19.3,7,4
46.6,20.4,19.5,27.4,9.06,19.1,18.8,583.0,14.5,34.0,13.6,7,4
78.4,32.8,15.1,13.3,11.0,7.91,22.5,1094.0,17.6,36.8,14.5,7,4
49.1,24.8,10.6,18.1,25.3,12.4,28.9,389.0,7.43,20.5,69.8,7,4
59.4,18.3,5.67,143.0,42.9,15.4,28.4,483.0,18.4,28.6,10.2,7,4
109.0,38.2,7.91,14.5,25.3,23.7,28.4,487.0,21.3,39.6,24.6,7,4
78.4,76.4,3.37,147.0,8.35,5.94,18.6,737.0,3.4,18.6,66.7,7,4
39.2,12.3,12.1,132.0,17.9,11.0,20.9,973.0,13.9,29.2,19.1,7,4
89.0,34.9,13.9,27.4,87.4,14.1,21.1,638.0,22.9,28.9,15.8,7,4
74.3,17.8,8.51,123.0,34.0,44.1,67.3,400.0,17.2,46.6,25.0,7,4
47.4,22.9,3.11,15.7,9.91,10.6,23.9,400.0,17.6,32.2,12.2,7,4
60.4,24.8,11.1,1114.0,126.0,7.43,9.65,615.0,1.13,112.0,6.1,7,4
80.6,20.9,13.6,76.4,20.2,28.9,35.5,246.0,8.2,18.4,74.3,7,4
21.5,18.1,9.56,108.0,26.2,10.5,7.5,433.0,10.4,24.4,10.9,7,4
189.0,61.0,10.5,150.0,25.7,9.47,26.9,552.0,4.03,15.3,62.1,7,4
31.6,16.8,6.61,3.52,5.67,16.4,39.6,1009.0,2.19,23.9,112.0,7,4
115.0,36.8,11.3,17.6,3.59,36.5,51.9,316.0,9.47,18.8,2.11,7,4
114.0,59.4,7.91,17.3,31.3,18.8,27.1,322.0,25.3,52.3,35.5,7,4
17.9,25.3,22.7,43.3,91.4,13.8,20.4,429.0,6.15,15.3,91.4,7,4
39.2,14.5,1.96,215.0,33.4,8.9,20.7,437.0,6.26,17.8,17.2,7,4
126.0,142.0,17.3,10.0,3.25,7.64,28.4,382.0,8.58,20.0,8.58,7,4
35.9,22.7,7.7,22.9,9.73,6.73,15.0,610.0,28.1,44.9,17.3,7,4
207.0,56.7,3.52,172.0,20.0,5.67,19.3,316.0,17.8,48.3,56.7,7,4
62.1,27.6,16.1,37.5,32.8,19.5,38.9,470.0,3.59,27.1,96.5,7,4
101.0,39.2,33.4,91.4,52.8,8.43,27.9,223.0,15.4,30.5,5.73,7,4
15.1,14.7,4.07,19.5,38.2,2.94,18.4,3.4,21.5,46.6,15.7,7,4
105.0,105.0,7.7,26.4,25.9,7.04,38.5,890.0,23.5,59.4,200.0,7,4
62.6,33.4,10.1,51.9,18.3,17.5,32.8,313.0,31.6,53.8,12.7,7,4
30.5,27.9,13.0,20.5,5.57,4.78,15.3,615.0,45.7,77.7,14.1,7,4
5.99,19.3,9.73,10.9,48.3,16.5,24.6,679.0,53.3,73.0,25.0,7,4
8.82,4.96,8.98,17.5,56.7,11.0,21.9,389.0,20.9,49.1,13.3,7,4
37.2,20.9,13.7,26.2,63.2,6.44,15.8,578.0,3.79,16.5,47.8,7,4
16.3,9.47,10.2,65.5,28.6,13.3,24.6,692.0,13.8,29.2,41.0,7,4
24.6,35.9,10.6,11.7,31.6,15.5,26.9,407.0,48.7,84.3,30.0,7,4
75.7,21.1,25.9,122.0,66.1,23.7,39.6,328.0,23.5,41.8,8.66,7,4
80.6,34.0,8.43,127.0,23.5,38.2,62.6,2091.0,2.33,3.4,6.79,7,4
33.1,11.2,13.2,86.6,10.8,26.2,39.6,382.0,49.1,73.0,20.2,7,4
33.4,15.7,2.62,271.0,33.4,8.58,16.7,509.0,12.1,25.9,20.9,7,4
34.3,16.4,16.1,21.5,5.78,25.7,45.7,433.0,13.5,32.2,18.4,7,4
44.9,20.4,18.4,23.7,7.17,11.5,19.8,337.0,17.6,45.7,25.3,7,4
36.5,16.3,17.5,42.6,58.3,8.74,20.9,599.0,31.9,76.4,20.9,7,4
138.0,39.2,1.88,149.0,15.3,10.6,15.4,737.0,1.0,82.8,5.67,7,4
68.5,34.6,20.2,40.0,65.5,11.7,24.8,583.0,22.7,47.8,22.9,7,4
13.7,7.5,16.7,8.06,10.9,14.7,27.9,538.0,14.6,34.3,13.3,7,4
75.7,44.9,6.98,50.0,11.1,10.8,17.0,594.0,18.4,26.2,15.8,7,4
35.9,36.8,2.25,3.62,12.7,9.82,21.5,519.0,1.72,18.3,78.4,7,4
69.8,28.6,2.11,181.0,28.6,14.2,47.8,730.0,25.5,42.6,22.7,7,4
68.5,39.6,16.3,21.7,34.3,4.91,22.3,403.0,24.6,41.8,15.7,7,4
38.9,16.0,1.68,186.0,29.4,58.3,96.5,1611.0,2.46,8.13,22.5,7,4
35.2,29.7,18.3,47.8,48.3,17.2,31.1,445.0,10.1,17.6,10.0,7,4
29.7,20.2,12.7,22.7,5.88,11.1,23.7,237.0,25.3,42.9,17.2,7,4
61.5,23.9,25.7,122.0,35.2,104.0,160.0,649.0,2.02,10.0,73.0,7,4
129.0,42.9,2.97,4.26,6.1,8.13,19.3,346.0,8.28,26.9,50.0,7,4
91.4,27.6,6.98,25.3,26.4,5.23,12.5,906.0,25.5,45.3,17.3,7,4
66.7,23.7,9.39,16.0,40.0,17.3,29.2,407.0,15.7,41.8,7.57,7,4
79.1,31.1,18.4,44.5,26.7,4.07,19.3,965.0,11.9,16.3,9.91,7,4
61.0,42.6,1.0,334.0,22.1,8.06,32.5,820.0,6.04,12.3,4.78,7,4
51.9,16.8,11.4,12.6,16.7,2.81,20.5,858.0,14.1,28.9,14.3,7,4
13.7,9.82,5.33,109.0,29.4,25.3,38.5,445.0,15.3,24.6,9.31,7,4
22.5,14.2,7.04,195.0,31.6,43.7,63.8,1486.0,8.98,24.1,8.28,7,4
46.1,21.9,1.45,2.76,7.1,11.1,25.5,638.0,18.8,36.2,13.9,7,4
13.7,25.9,23.9,36.8,11.9,8.28,21.9,799.0,25.7,47.8,16.1,7,4
27.4,14.1,18.8,20.5,3.4,10.9,16.4,196.0,17.5,35.2,15.1,7,4
73.7,30.0,23.5,73.7,23.9,8.82,21.3,813.0,17.3,41.8,8.2,7,4
17.2,21.9,13.3,12.2,19.8,4.29,2.74,445.0,20.9,25.7,20.2,7,4
59.4,20.7,15.7,28.1,15.5,23.5,26.2,389.0,4.03,18.4,77.7,7,4
67.3,30.2,12.6,667.0,86.6,24.1,41.8,253.0,7.23,13.8,6.98,7,4
39.2,18.9,12.3,47.0,25.9,30.8,45.3,457.0,9.82,27.6,75.0,7,4
67.9,31.3,9.56,91.4,23.5,51.9,82.8,2207.0,24.1,43.7,8.98,7,4
52.3,45.7,5.62,129.0,19.1,30.2,64.4,673.0,57.8,84.3,31.1,7,4
89.0,38.2,7.17,13.2,18.4,18.8,25.0,349.0,20.4,34.0,17.9,7,4
54.2,20.7,1.0,105.0,13.1,22.3,42.9,1134.0,2.15,7.77,76.4,7,4
51.9,58.8,6.44,176.0,10.3,4.37,18.3,851.0,13.1,25.7,21.1,7,4
31.3,10.4,10.7,118.0,29.4,19.8,27.6,322.0,23.9,39.2,22.3,7,4
69.8,34.6,9.65,223.0,36.8,12.4,18.4,851.0,1.51,72.3,11.3,7,4
